0.0647	320
0.0648	26
0.0648	95
0.0648	490
0.065	43
0.0651	478
0.0651	592
0.0652	464
0.0652	844
0.0652	898
0.0655	522
0.0655	654
0.0655	986
0.0656	81
0.0656	380
0.0656	448
0.0657	488
0.0657	530
0.0658	347
0.0658	362
0.0658	924
0.066	137
0.066	547
0.0661	30
0.0661	247
0.0661	264
0.0661	367
0.0662	75
0.0662	257
0.0662	548
0.0663	168
0.0663	232
0.0663	604
0.0663	870
0.0664	119
0.0664	835
0.0665	220
0.0666	748
0.0667	594
0.0667	973
0.0668	597
0.0668	772
0.067	194
0.067	840
0.0671	525
0.0672	126
0.0672	899
0.0674	400
0.0674	769
0.0675	369
0.0675	784
0.0675	912
0.0677	279
0.0677	337
0.0677	709
0.0677	856
0.0678	439
0.0678	733
0.0678	827
0.0678	971
0.0679	22
0.0679	202
0.068	900
0.0681	742
0.0682	486
0.0683	52
0.0683	201
0.0683	764
0.0684	74
0.0684	484
0.0685	591
0.0685	939
0.0686	324
0.0686	585
0.0686	886
0.0687	618
0.0687	728
0.0689	376
0.0689	419
0.0689	556
0.069	822
0.069	847
0.0691	21
0.0691	483
0.0692	892
0.0695	504
0.0695	836
0.0696	251
0.0696	749
0.0697	381
0.0697	739
0.0698	24
0.0698	143
0.0698	479
0.0698	552
0.0698	616
0.0699	29
0.0699	447
0.0699	581
0.07	667
0.0701	806
0.0701	930
0.0702	401
0.0702	614
0.0702	944
0.0703	176
0.0703	593
0.0703	781
0.0703	810
0.0705	72
0.0705	192
0.0706	289
0.0706	407
0.0706	570
0.0706	852
0.0706	914
0.0706	953
0.0707	185
0.0707	731
0.0707	860
0.0707	949
0.0708	703
0.0708	959
0.0709	37
0.0709	182
0.0709	660
0.071	85
0.071	313
0.071	536
0.0711	170
0.0711	265
0.0713	666
0.0715	89
0.0716	160
0.0716	976
0.0717	73
0.0717	418
0.0717	776
0.0718	19
0.0718	110
0.0718	284
0.0718	350
0.0718	636
0.0719	248
0.0719	372
0.072	318
0.072	513
0.0721	141
0.0721	328
0.0722	640
0.0723	650
0.0723	882
0.0724	394
0.0724	460
0.0724	845
0.0725	0
0.0725	894
0.0726	309
0.0726	415
0.0726	619
0.0726	679
0.0728	301
0.0729	3
0.0729	361
0.0733	84
0.0733	674
0.0733	787
0.0733	916
0.0734	206
0.0734	500
0.0737	298
0.0737	404
0.0737	979
0.0738	25
0.0738	82
0.0738	199
0.0738	466
0.0738	700
0.0739	219
0.074	94
0.074	249
0.074	872
0.0741	48
0.0742	497
0.0742	520
0.0742	699
0.0744	203
0.0744	262
0.0744	602
0.0745	475
0.0745	502
0.0747	27
0.0748	374
0.0749	758
0.0749	911
0.075	288
0.075	890
0.0754	278
0.0754	282
0.0755	370
0.0755	612
0.0756	664
0.0756	724
0.0756	773
0.0757	18
0.0757	474
0.0757	780
0.0758	491
0.0758	521
0.0758	993
0.0759	61
0.0759	79
0.0759	467
0.076	416
0.0761	253
0.0762	109
0.0762	385
0.0762	965
0.0763	47
0.0764	340
0.0764	848
0.0764	915
0.0765	8
0.0765	292
0.0766	368
0.0767	80
0.0767	793
0.0768	98
0.0768	138
0.0769	260
0.0769	345
0.077	32
0.077	300
0.077	642
0.077	903
0.0771	65
0.0771	327
0.0771	662
0.0771	706
0.0774	438
0.0775	384
0.0776	440
0.0776	590
0.0777	33
