0.0177	-0.0533128716	-0.0533128716	-0.0562641323	-0.0562641323	-0.0562641323	-0.0562641323	-0.0562641323	-0.0562641323
0.0178	-0.0532723069	-0.0532723069	-0.0562338121	-0.0562338121	-0.0562338121	-0.0562338121	-0.0562338121	-0.0562338121
0.0179	-0.0532319471	-0.0532319471	-0.0562036447	-0.0562036447	-0.0562036447	-0.0562036447	-0.0562036447	-0.0562036447
0.018	-0.0531917885	-0.0531917885	-0.0561736263	-0.0561736263	-0.0561736263	-0.0561736263	-0.0561736263	-0.0561736263
0.0181	-0.053151831	-0.053151831	-0.056143757	-0.056143757	-0.056143757	-0.056143757	-0.056143757	-0.056143757
0.0182	-0.053112071	-0.053112071	-0.0561140366	-0.0561140366	-0.0561140366	-0.0561140366	-0.0561140366	-0.0561140366
0.0183	-0.0530725121	-0.0530725121	-0.0560844652	-0.0560844652	-0.0560844652	-0.0560844652	-0.0560844652	-0.0560844652
0.0184	-0.0530331507	-0.0530331507	-0.0560550429	-0.0560550429	-0.0560550429	-0.0560550429	-0.0560550429	-0.0560550429
0.0185	-0.0529939868	-0.0529939868	-0.0560257658	-0.0560257658	-0.0560257658	-0.0560257658	-0.0560257658	-0.0560257658
0.0186	-0.0529550165	-0.0529550165	-0.0559966378	-0.0559966378	-0.0559966378	-0.0559966378	-0.0559966378	-0.0559966378
0.0187	-0.0529162399	-0.0529162399	-0.055967655	-0.055967655	-0.055967655	-0.055967655	-0.055967655	-0.055967655
0.0188	-0.0528776571	-0.0528776571	-0.0559388176	-0.0559388176	-0.0559388176	-0.0559388176	-0.0559388176	-0.0559388176
0.0189	-0.052839268	-0.052839268	-0.0559101216	-0.0559101216	-0.0559101216	-0.0559101216	-0.0559101216	-0.0559101216
0.019	-0.0528010726	-0.0528010726	-0.055881571	-0.055881571	-0.055881571	-0.055881571	-0.055881571	-0.055881571
0.0191	-0.0527630672	-0.0527630672	-0.055853162	-0.055853162	-0.055853162	-0.055853162	-0.055853162	-0.055853162
0.0192	-0.0527252518	-0.0527252518	-0.0558248945	-0.0558248945	-0.0558248945	-0.0558248945	-0.0558248945	-0.0558248945
0.0193	-0.0526876263	-0.0526876263	-0.0557967685	-0.0557967685	-0.0557967685	-0.0557967685	-0.0557967685	-0.0557967685
0.0194	-0.0526501872	-0.0526501872	-0.0557687841	-0.0557687841	-0.0557687841	-0.0557687841	-0.0557687841	-0.0557687841
0.0195	-0.052612938	-0.052612938	-0.0557409413	-0.0557409413	-0.0557409413	-0.0557409413	-0.0557409413	-0.0557409413
0.0196	-0.0525758751	-0.0525758751	-0.0557132363	-0.0557132363	-0.0557132363	-0.0557132363	-0.0557132363	-0.0557132363
0.0197	-0.0525389947	-0.0525389947	-0.0556856692	-0.0556856692	-0.0556856692	-0.0556856692	-0.0556856692	-0.0556856692
0.0198	-0.0525023006	-0.0525023006	-0.0556582399	-0.0556582399	-0.0556582399	-0.0556582399	-0.0556582399	-0.0556582399
0.0199	-0.052465789	-0.052465789	-0.0556309484	-0.0556309484	-0.0556309484	-0.0556309484	-0.0556309484	-0.0556309484
0.02	-0.05242946	-0.05242946	-0.0556037948	-0.0556037948	-0.0556037948	-0.0556037948	-0.0556037948	-0.0556037948
0.0201	-0.0523933135	-0.0523933135	-0.0555767752	-0.0555767752	-0.0555767752	-0.0555767752	-0.0555767752	-0.0555767752
0.0202	-0.0523573458	-0.0523573458	-0.0555498898	-0.0555498898	-0.0555498898	-0.0555498898	-0.0555498898	-0.0555498898
0.0203	-0.0523215607	-0.0523215607	-0.0555231385	-0.0555231385	-0.0555231385	-0.0555231385	-0.0555231385	-0.0555231385
0.0204	-0.0522859544	-0.0522859544	-0.0554965213	-0.0554965213	-0.0554965213	-0.0554965213	-0.0554965213	-0.0554965213
